dates,values
2018-01-03,1.1990281627361326
2018-01-04,1.2113263441028348
2018-01-05,1.2303953133770247
2018-01-06,1.2331206050449794
2018-01-07,1.2323832033994315
2018-01-08,1.228092355078132
2018-01-09,1.221795111365547
2018-01-10,1.2237776197869583
2018-01-11,1.2199196234184861
2018-01-12,1.2163541904496076
2018-01-13,1.213030684907316
2018-01-14,1.1974668502090282
2018-01-15,1.182151180702118
2018-01-16,1.1656185722081938
2018-01-17,1.1472138637296536
2018-01-18,1.125524054770474
2018-01-19,1.103559294924051
2018-01-20,1.0838829385920088
2018-01-21,1.0770676301671915
2018-01-22,1.0670895303752777
2018-01-23,1.0589461895956156
2018-01-24,1.0444941447394294
2018-01-25,1.033530722728817
2018-01-26,1.0232351084781466
2018-01-27,1.0102716878428863
2018-01-28,0.9984173662492302
2018-01-29,0.972336782422987
2018-01-30,0.9509474869557817
2018-01-31,0.9341823321442788
2018-02-01,0.909161556786882
2018-02-02,0.887676370974659
2018-02-03,0.8727557599044915
2018-02-04,0.8579693219318799
2018-02-05,0.8614755572898039
2018-02-06,0.8645326735827995
2018-02-07,0.8655533431353121
2018-02-08,0.8635594599663415
2018-02-09,0.8595258277108222
2018-02-10,0.8569611279089486
2018-02-11,0.855265923595249
2018-02-12,0.8555874742547523
2018-02-13,0.8531213555983941
2018-02-14,0.8490694992849568
2018-02-15,0.8481147543446438
2018-02-16,0.8460384348331457
2018-02-17,0.8436219736768857
2018-02-18,0.8429014506890066
2018-02-19,0.843267644174953
2018-02-20,0.8424423022767681
2018-02-21,0.8415291424350595
2018-02-22,0.840715664520888
2018-02-23,0.8378986410177762
2018-02-24,0.8384465858464467
2018-02-25,0.8430522578260046
2018-02-26,0.8219699990034954
2018-02-27,0.8513295678547004
2018-02-28,0.8664877032233678
2018-03-01,0.8614886851346572
2018-03-02,0.866643280415794
2018-03-03,0.8679640965329396
2018-03-04,0.9100628526445768
2018-03-05,0.9138104038835201
2018-03-06,0.9100509886605631
2018-03-07,0.9166550692462926
2018-03-08,0.9184154643175103
2018-03-09,0.9288524679034357
2018-03-10,0.9382503332607035
2018-03-11,0.9441611657908738
2018-03-12,0.9490755459730129
2018-03-13,0.9639880846416871
2018-03-14,0.9772505510595587
2018-03-15,0.990935228537379
2018-03-16,1.001651219211295
2018-03-17,1.0093677011846938
2018-03-18,1.0054320018363878
2018-03-19,1.01791144530936
2018-03-20,1.0405353289686639
2018-03-21,1.0646425775570116
2018-03-22,1.0933912123860716
2018-03-23,1.1203706458877385
2018-03-24,1.1566496082193856
2018-03-25,1.1885373431402486
2018-03-26,1.2133531284233485
2018-03-27,1.2568879566067928
2018-03-28,1.2955191678100901
2018-03-29,1.319726587562429
2018-03-30,1.3318897396677805
2018-03-31,1.34100384788163
2018-04-01,1.3595001658862136
2018-04-02,1.3943286644403596
2018-04-03,1.420807486740297
2018-04-04,1.447685892914178
2018-04-05,1.4732996228540294
2018-04-06,1.488094255537248
2018-04-07,1.4912879911100712
2018-04-08,1.5082981310759997
2018-04-09,1.4930508323635598
2018-04-10,1.471055006002297
2018-04-11,1.4615418031509584
2018-04-12,1.4624488475369894
2018-04-13,1.4738382721900707
2018-04-14,1.5030458108131424
2018-04-15,1.5200942335316094
2018-04-16,1.5421378827562675
2018-04-17,1.5635374521890109
2018-04-18,1.5791376126940209
2018-04-19,1.5984693019441
2018-04-20,1.6225212668131268
2018-04-21,1.641044003586236
2018-04-22,1.661559645055407
2018-04-23,1.685686096174581
2018-04-24,1.728517035409588
2018-04-25,1.791326361101619
2018-04-26,1.8622947565253138
2018-04-27,1.9278420451094633
2018-04-28,2.0608008577863774
2018-04-29,2.206207313566742
2018-04-30,2.3619710273910024
2018-05-01,2.4797013769589618
2018-05-02,2.5868519392818463
2018-05-03,2.680481608260855
2018-05-04,2.7599041319217243
2018-05-05,2.766471397464277
2018-05-06,2.7782986887438406
2018-05-07,2.7683108042228435
2018-05-08,2.7886119155068605
2018-05-09,2.817983592960306
2018-05-10,2.7926233241964495
2018-05-11,2.790131520626247
2018-05-12,2.7839596804477775
2018-05-13,2.7891070594912146
2018-05-14,2.8001129227642263
2018-05-15,2.7825615649708726
2018-05-16,2.7567072530046834
2018-05-17,2.721209112053892
2018-05-18,2.7099659691006077
2018-05-19,2.7069423655047227
2018-05-20,2.7112470347558526
2018-05-21,2.6991593473735573
2018-05-22,2.682769436922403
2018-05-23,2.6595762043395585
2018-05-24,2.672341728829107
2018-05-25,2.6784203694630575
2018-05-26,2.6980250526545637
2018-05-27,2.6840690935629063
2018-05-28,2.6687559925473807
2018-05-29,2.6671998536957786
2018-05-30,2.663392615609426
2018-05-31,2.661414877243443
2018-06-01,2.6653895565062347
2018-06-02,2.6304897517388937
2018-06-03,2.609817554604388
2018-06-04,2.6395036887887513
2018-06-05,2.655275815907402
2018-06-06,2.655537068173929
2018-06-07,2.6752726221169256
2018-06-08,2.681772373028803
2018-06-09,2.717050602193445
2018-06-10,2.749338495841085
2018-06-11,2.762102674930384
2018-06-12,2.7724677607575465
2018-06-13,2.7590341838898294
2018-06-14,2.767899882294074
2018-06-15,2.781182774333907
2018-06-16,2.7944514785165695
2018-06-17,2.7957141978047826
2018-06-18,2.778426905387567
2018-06-19,2.7474372006710674
2018-06-20,2.73715100422214
2018-06-21,2.722854781176607
2018-06-22,2.7245530432181453
2018-06-23,2.7318096429246235
2018-06-24,2.733293130162781
2018-06-25,2.7146634952244364
2018-06-26,2.723691375513238
2018-06-27,2.743025388636475
2018-06-28,2.7379619136449276
2018-06-29,2.711520640242848
2018-06-30,2.646974207134817
2018-07-01,2.583862949165095
2018-07-02,2.606328320213248
2018-07-03,2.598880673671416
2018-07-04,2.591936206822697
2018-07-05,2.6349371557255283
2018-07-06,2.628134689757633
2018-07-07,2.6355438089286993
2018-07-08,2.651964174349126
2018-07-09,2.647004625411355
2018-07-10,2.6975547374202593
2018-07-11,2.717485741326697
2018-07-12,2.693801315343866
2018-07-13,2.678036893699368
2018-07-14,2.675050349764886
2018-07-15,2.682048021077995
2018-07-16,2.67455148758348
2018-07-17,2.6346930267348965
2018-07-18,2.587009595729203
2018-07-19,2.5638992887253407
2018-07-20,2.5579466264783393
2018-07-21,2.558688186633748
2018-07-22,2.517343792364737
2018-07-23,2.4646602424883106
2018-07-24,2.4461666152842247
2018-07-25,2.4571529090990696
2018-07-26,2.4418681837978853
2018-07-27,2.4461181808752612
2018-07-28,2.4301403298276316
2018-07-29,2.389554252062584
2018-07-30,2.3577037358049715
2018-07-31,2.3397004458370776
2018-08-01,2.3220622485731086
2018-08-02,2.2927999154671705
2018-08-03,2.286846641674601
2018-08-04,2.2741763959845027
2018-08-05,2.283053346827193
2018-08-06,2.3036066595033358
2018-08-07,2.2787713047620692
2018-08-08,2.242256041223058
2018-08-09,2.2517116364819185
2018-08-10,2.2534023153584166
2018-08-11,2.2415952050825876
2018-08-12,2.251045663358679
2018-08-13,2.280638353380296
2018-08-14,2.300749885538323
2018-08-15,2.314028985995636
2018-08-16,2.3063078562759225
2018-08-17,2.2681715077460187
2018-08-18,2.287354958350485
2018-08-19,2.3202699308232577
2018-08-20,2.3002553897922704
2018-08-21,2.3066945976929443
2018-08-22,2.3214806687382152
2018-08-23,2.3352269900092613
2018-08-24,2.3606711995177427
2018-08-25,2.3483045250474563
2018-08-26,2.338511356635219
2018-08-27,2.324467334981811
2018-08-28,2.3157365435298036
2018-08-29,2.266734497971008
2018-08-30,2.220821858311183
2018-08-31,2.1663879427108492
2018-09-01,2.125006733398662
2018-09-02,2.08233650833885
2018-09-03,2.032033424046568
2018-09-04,1.9769090368075526
2018-09-05,1.9955419740919638
2018-09-06,2.004205250913295
2018-09-07,2.0136042170525847
2018-09-08,2.0188956762317756
2018-09-09,2.006970293043151
2018-09-10,2.048332703444587
2018-09-11,2.0951494887644526
2018-09-12,2.1191916689043957
2018-09-13,2.1276893391859906
2018-09-14,2.1714157034412427
2018-09-15,2.2000430076296684
2018-09-16,2.245369052780943
2018-09-17,2.238538455716933
2018-09-18,2.215315012783044
2018-09-19,2.1972747854628607
2018-09-20,2.208769395953589
2018-09-21,2.201857341019959
2018-09-22,2.2347240013928826
2018-09-23,2.25281682163189
2018-09-24,2.258147786654755
2018-09-25,2.2338759099995786
2018-09-26,2.238185593924363
2018-09-27,2.232899271727941
2018-09-28,2.215641333497975
2018-09-29,2.195065271326714
2018-09-30,2.1583283836739637
2018-10-01,2.1444067934432116
2018-10-02,2.1534615817369924
2018-10-03,2.1868722730469536
2018-10-04,2.23866333332186
2018-10-05,2.297444114817496
2018-10-06,2.353743855944921
2018-10-07,2.411848879588234
2018-10-08,2.448829773922501
2018-10-09,2.486523975006949
2018-10-10,2.4917806983978936
2018-10-11,2.458022612512738
2018-10-12,2.4172442648212016
2018-10-13,2.378409042016516
2018-10-14,2.3518512080292298
2018-10-15,2.34214047595952
2018-10-16,2.357735499481761
2018-10-17,2.3486895174441553
2018-10-18,2.334468184268844
2018-10-19,2.303736270470958
2018-10-20,2.2524184241563474
2018-10-21,2.2206242924000787
2018-10-22,2.1804606703132077
2018-10-23,2.1358920855021015
2018-10-24,2.098978461180282
2018-10-25,2.0706483681377645
2018-10-26,2.039977437663891
2018-10-27,2.0334167768134694
2018-10-28,2.004737124324447
2018-10-29,2.0064401564214136
2018-10-30,1.9913727744149947
2018-10-31,1.9880821700242464
2018-11-01,1.9972393310460625
2018-11-02,2.009632632210367
2018-11-03,2.022109507191954
2018-11-04,2.0566229374696143
2018-11-05,2.0670913744977204
2018-11-06,2.0680431840193085
2018-11-07,2.0537474502102295
2018-11-08,2.0339496409284403
2018-11-09,2.015563315509665
2018-11-10,1.9998739549681488
2018-11-11,1.979083851848188
2018-11-12,1.9637436838258353
2018-11-13,1.9736766148621179
2018-11-14,1.9931534850299721
2018-11-15,2.0119925131707026
2018-11-16,2.036744820023874
2018-11-17,2.0297586824601717
2018-11-18,2.019643841079317
2018-11-19,2.0198938776001323
2018-11-20,2.0231459913128487
2018-11-21,2.0186691964462313
2018-11-22,2.018549578133186
2018-11-23,2.0014642180624285
2018-11-24,1.9710279620847089
2018-11-25,1.9467145003309287
2018-11-26,1.9107397207646621
2018-11-27,1.8740907733645489
2018-11-28,1.8036902958477663
2018-11-29,1.7403086124280014
2018-11-30,1.6845801771699336
2018-12-01,1.6291439383841189
2018-12-02,1.5747794943602775
2018-12-03,1.5383164568127492
2018-12-04,1.4846616502656815
2018-12-05,1.4609937360131786
2018-12-06,1.4344807894705627
2018-12-07,1.4229374999526454
2018-12-08,1.413058715160928
2018-12-09,1.4066147372048259
2018-12-10,1.3833046994185485
2018-12-11,1.3666729838499205
2018-12-12,1.3444972407826368
2018-12-13,1.3209075309773333
2018-12-14,1.308058102435895
2018-12-15,1.298997443304664
2018-12-16,1.274951471582201
2018-12-17,1.26715377635741
2018-12-18,1.2407263238851605
2018-12-19,1.231768893645759
2018-12-20,1.2220805808365613
2018-12-21,1.2081674299346432
2018-12-22,1.1946309911024362
2018-12-23,1.1826586412142117
2018-12-24,1.1653022441478442
2018-12-25,1.1622988215556935
2018-12-26,1.1517764462085154
2018-12-27,1.1385481407260563
2018-12-28,1.1369516398669857
2018-12-29,1.1365723593058903
2018-12-30,1.1481125910959693
2018-12-31,1.158147931553021
